incident_entry_id,nearest_intersection,offense_category,offense_description,state_offense_code,arrest_charge,charge_description,incident_occurred_at,scout_car_area,police_precinct,zip_code,longitude,latitude
935620-1304,Indiana St & Margareta St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-03-09 15:02:00,1208,12,48221,-83.15866546079167,42.42780080835613
748628-1304,Fairview St & Mack Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-11-30 00:30:00,0501,05,48214,-82.98171893599095,42.377743211354016
653029-0903,Dale St & W 7 Mile Rd,HOMICIDE,NEGLIGENT HOMICIDE - VEHICLE / BOAT / SNOWMOBILE / ORV,0903,09003,NEGLIGENT HOMICIDE - VEHICLE / BOAT / SNOWMOBILE / ORV,2021-04-09 09:46:00,0801,08,48219,-83.27674143217966,42.42896738726482
987433-1304,Elmira St & Fielding St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-03 22:27:00,0606,06,48228,-83.24114977011641,42.36952209990603
1379278-1304,W Fort St & W Grand Blvd,AGGRAVATED ASSAULT,NON-FATAL SHOOTING                                          ,1304,13004,NON-FATAL SHOOTING                                          ,2025-12-29 04:16:00,0414,04,48216,-83.0836185616444,42.31513406069375
1357931-0902,S I 75 & Woodward Ave,HOMICIDE,NEGLIGENT HOMICIDE / MANSLAUGHTER (INVOLUNTARY),0902,09002,NEGLIGENT HOMICIDE / MANSLAUGHTER (INVOLUNTARY),2025-11-03 00:04:00,0311,03,48201,-83.05291453414084,42.33999450247892
1363454-1304,W I 94 Service Drive & Harvard Rd,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2025-11-16 03:05:00,0907,09,48224,-82.93830765036398,42.41713712305628
725364-1304,Chalfonte St & Coyle St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-10-04 18:29:00,0202,02,48227,-83.1937234997758,42.39947303552569
725095-1304,Greenfield Rd & Plymouth Rd,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-10-04 11:45:00,0608,06,48227,-83.19755565433134,42.37256042095681
725012-1304,Pierson St & Elmira St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-10-03 18:02:00,0606,06,48228,-83.24489852622555,42.3694979625908
659745-0901,S I 75 Service Drive & E 8 Mile Rd,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-04-27 22:59:00,1101,11,48203,-83.09532251709184,42.44680282204666
1073128-1304,Robson St & Pilgrim St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2022-07-24 16:35:00,0201,02,48227,-83.19285805970598,42.4071249210316
1380848-1304,2nd Ave & Delaware St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2025-09-21 16:50:00,0303,03,48202,-83.07890842951424,42.37303779404508
1372892-0901,Sussex St & Keeler St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,2025-12-10 14:46:00,0201,02,48227,-83.19508546571237,42.40343390335013
1372893-1304,Sussex St & Keeler St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2025-12-10 14:46:00,0201,02,48227,-83.19508546571237,42.40343390335013
1356882-0901,Pearl St & Woodmere St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,2025-10-31 12:15:00,0407,04,48209,-83.13348061098405,42.31485585264183
1269612-1304,Crocuslawn St & Wyoming St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2025-04-18 22:02:00,0208,02,48204,-83.15830839181498,42.368395864898
644117-1304,James Couzens Fwy & Griggs St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-03-15 04:15:00,1210,12,48238,-83.16303622252832,42.40740362360073
936149-1304,Greensboro St & Courville St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-02-26 02:29:00,0911,09,48224,-82.9534133219474,42.415077192020426
1279614-0901,Lenore Ave & W McNichols Rd,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2025-05-12 00:26:00,0805,08,48219,-83.28096949509519,42.41444146718887
1286236-0901,E Davison St & Conant St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2025-05-25 22:13:00,1111,11,48212,-83.0614762772905,42.41553055161495
1286235-1304,E Davison St & Conant St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING                                          ,1304,13004,NON-FATAL SHOOTING                                          ,2025-05-25 22:13:00,1111,11,48212,-83.0614762772905,42.41553055161495
1357931-0901,S I 75 & Woodward Ave,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2025-11-03 00:04:00,0311,03,48201,-83.05291453414084,42.33999450247892
1357759-0901,Linwood St & Grove St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,2025-11-02 12:11:00,1212,12,48221,-83.12802727975678,42.414997039828044
1311049-1304,Lenox St & Waveney St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING                                          ,1304,13004,NON-FATAL SHOOTING                                          ,2025-07-20 00:20:00,0503,05,48215,-82.96265984143825,42.38775062773253
1217446-0901,Schoolcraft St & Manor,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2024-12-06 01:47:00,0203,02,48238,-83.16765276480753,42.38828510968041
1357975-0901,Whitehill St & Mogul St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,2025-11-02 21:24:00,0911,09,48224,-82.95975284189207,42.4157332458112
1071681-0901,Beaconsfield St & Courville St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2024-01-07 19:35:00,0911,09,48224,-82.95245967633026,42.414682399214975
659234-1304,Bryden St & Majestic St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-04-26 16:22:00,0210,02,48210,-83.14498086473343,42.34715120018112
691667-1304,Chalmers St & Chelsea Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-13 00:00:00,0910,09,48213,-82.96929155520779,42.41221841417352
1378245-1304,Russell St & E Nevada St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2025-12-25 16:13:00,1106,11,48203,-83.08986528837607,42.42501214523802
1377301-1304,Sawyer St & Greenview Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2025-12-22 22:26:00,0610,06,48228,-83.22211751778428,42.34698344496006
1061425-0901,Keating St & Emery St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,2023-12-13 22:14:00,1101,11,48203,-83.10029581719921,42.4348655861932
658921-1304,W Warren Rd & Dacosta,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-04-25 19:00:00,0609,06,48239,-83.25729308658951,42.34177156957895
724924-1304,Greeley St & E Nevada St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-10-03 21:36:00,1106,11,48203,-83.08741375082249,42.42508483646287
724865-1304,Pilgrim St & 14th St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-10-03 19:43:00,1212,12,48238,-83.1202619020683,42.4074780106719
724695-0901,Dexter Ave & Collingwood St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-10-03 07:35:00,1004,10,48206,-83.12229544370553,42.37704042002295
1130739-1304,Dover St & American St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING                                          ,1304,13004,NON-FATAL SHOOTING                                          ,2024-05-25 20:31:00,0209,02,48204,-83.14398738006912,42.36076398689103
1071351-1304,Rutland St & Kendall St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2024-01-06 22:15:00,0814,08,48227,-83.21333797933639,42.389181193597935
1071357-0901,Rutland St & Kendall St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2024-01-06 22:15:00,0814,08,48227,-83.21333797933639,42.389181193597935
